Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41
General Electric Co (GE US) - By Measure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
In Millions of USD except Per Share,,FY 2004,,FY 2005,,FY 2006,,FY 2007,,FY 2008,,FY 2009,,FY 2010,,FY 2011,,FY 2012,,FY 2013,,FY 2014,,FY 2015,,FY 2016,,FY 2017,,FY 2018,,FY 2019,,FY 2020,,FY 2021,,FY 2022,,FY 2023,
      Oilfield Equipment (OFE),,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,3482.46,0.0281481421608645,—,,—,,—,,—,,—,,—,,—,
      Oilfield Services (OFS),,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,773.88,0.00625514270241434,—,,—,,—,,—,,—,,—,,—,
      Turbomachinery & Process Solutions (TPS),,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,6449,0.0521261891867862,—,,—,,—,,—,,—,,—,,—,
    Energy Management,,—,,—,,—,,—,,—,,—,,5161,0.039556986280371,5918,0.042140492042582,7412,0.0511073723694735,7569,0.0607605301394386,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Corporate,,6072,,5613,,5471,,6379,,4469,,17871,,19123,,6107,,-1491,,-1405,,-25,,-2024,,-4032,,433,,673,,3442,,2528,,2561,,2806,,—,
  Adjustment,,-1064,,-1683,,-2154,,-3019,,-1586,,-1006,,-1151,,-5063,,584,,19771,,-778,,-2228,,0,,0,,0,,0,,-1,,-1,,-2,,—,
  Technology Infrastructure,,—,,—,,—,,42688,0.256987881451336,46043,0.258601709670535,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
    Enterprise Solutions,,—,,—,,3951,0.0269928674883174,4462,0.026861879849978,4710,0.0264538377722611,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Industrial,,30229,0.235411848079184,31917,0.224225989335619,17292,0.118137348673244,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
    Plastics,,6066,0.04723967946172,6606,0.0464090260848795,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
    Equipment Services,,6571,0.0511724256087969,6627,0.0465565570488187,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Infrastructure,,36892,0.287300734372201,41355,0.290530619700301,46719,0.31917989779466,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
    Aviation Financial Services,,3159,0.024601079363596,3504,0.024616595125858,4177,0.0285368786379909,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Consumer & Industrial,,13767,0.10721211130061,14092,0.0990003020872119,13790,0.0942120077610472,12520,0.0753721953656936,11541,0.0648203273311391,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Commercial Finance,,19245,0.149872672476228,19885,0.139697772282445,29937,0.204526822069795,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
    Capital Solutions,,11503,0.0895809483758927,11476,0.0806221591507837,14169,0.0968013007952341,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  NBC Universal,,12886,0.10035122148759,14689,0.103194396633484,16136,0.110239663323586,15381,0.0925958256325666,16880,0.0948069599991014,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Capital,,—,,—,,—,,65173,0.392350805796194,65675,0.368865349404087,48906,0.358109938711402,46422,0.355805932398252,47347,0.33714529853669,42217,0.291095512590672,21188,0.17008774112755,10283,0.087732170737742,10801,0.0904530608826732,10905,0.0881432924611418,9070,0.0917588976792182,9551,0.0991394969846064,—,,—,,—,,—,,—,
